cliente_id,data_cadastro,plano,tempo_como_cliente_meses,numero_produtos,tickets_abertos_ultimo_mes,tickets_resolvidos,nps_score,uso_medio_mensal_horas,atraso_pagamento_dias,desconto_recebido,canal_aquisicao,regiao,churn
CLI01838,2025-02-14,Pro,10,1,7,4,23,10.97,1,1,Google Ads,Sul,1
CLI01839,2023-08-21,Enterprise,28,1,0,0,75,25.61,5,0,Inbound,Centro-Oeste,0
CLI01840,2024-07-05,Pro,18,2,3,2,80,34.69,2,0,Indicação,Sudeste,0
CLI01841,2023-04-03,Pro,33,4,1,1,92,33.72,1,1,Google Ads,Norte,0
CLI01842,2024-10-03,Pro,15,4,6,1,41,9.04,21,1,Google Ads,Norte,1
CLI01843,2025-11-13,Enterprise,1,4,0,0,89,29.29,0,0,Inbound,Sudeste,0
CLI01844,2023-07-19,Pro,29,3,1,1,70,26.16,0,0,Inbound,Sul,0
CLI01845,2024-03-16,Pro,21,3,1,1,96,31.66,0,1,Inbound,Sul,0
CLI01846,2024-10-28,Starter,14,3,7,2,39,5.74,27,1,LinkedIn,Centro-Oeste,1
CLI01847,2023-06-02,Enterprise,31,2,0,0,43,23.68,3,1,Indicação,Nordeste,0
CLI01848,2025-08-09,Starter,4,1,6,3,24,2.14,17,1,Indicação,Nordeste,1
CLI01849,2024-08-03,Pro,17,3,0,0,88,38.55,2,0,Indicação,Sul,0
CLI01850,2025-03-16,Pro,9,1,1,1,22,10.53,4,0,Google Ads,Sudeste,1
CLI01851,2022-02-18,Pro,47,1,0,0,83,27.66,2,1,LinkedIn,Sudeste,0
CLI01852,2024-03-10,Enterprise,22,1,2,2,83,19.25,10,1,Indicação,Norte,0
CLI01853,2021-02-21,Pro,59,4,2,2,100,15.87,2,0,Inbound,Norte,0
CLI01854,2025-09-09,Starter,3,2,0,0,81,32.39,2,0,Inbound,Nordeste,0
CLI01855,2025-04-28,Pro,8,1,4,4,44,13.3,8,0,LinkedIn,Sudeste,1
CLI01856,2023-05-26,Starter,31,1,2,2,80,25.57,2,1,Indicação,Sudeste,0
CLI01857,2024-08-18,Enterprise,16,2,2,2,63,19.84,4,0,Indicação,Sudeste,0
CLI01858,2025-01-11,Starter,11,3,2,2,71,57.7,1,0,Google Ads,Sudeste,0
CLI01859,2024-02-01,Starter,23,2,0,0,99,26.52,1,0,Evento,Sudeste,0
CLI01860,2022-08-11,Starter,41,4,2,1,88,23.01,4,0,Inbound,Sudeste,0
CLI01861,2024-06-22,Starter,18,2,1,1,85,39.85,1,0,LinkedIn,Centro-Oeste,0
CLI01862,2024-10-18,Starter,14,2,1,1,55,43.29,0,0,Google Ads,Sul,0
CLI01863,2025-02-18,Pro,10,3,6,4,25,8.61,14,0,Google Ads,Nordeste,1
CLI01864,2023-05-27,Starter,31,2,2,1,74,45.47,1,0,Inbound,Nordeste,0
CLI01865,2021-07-31,Enterprise,53,3,2,2,52,26.11,2,0,Google Ads,Sudeste,0
CLI01866,2022-06-07,Enterprise,43,3,1,1,75,33.07,3,1,LinkedIn,Sudeste,0
CLI01867,2024-09-22,Pro,15,1,6,4,62,0.5,14,1,Inbound,Sudeste,1
CLI01868,2023-09-27,Pro,27,4,3,3,47,46.8,3,0,Indicação,Sul,0
CLI01869,2025-06-27,Pro,6,3,3,3,76,29.54,1,0,Indicação,Nordeste,0
CLI01870,2021-05-22,Starter,56,1,2,2,64,25.31,2,0,Google Ads,Nordeste,0
CLI01871,2022-06-25,Pro,42,3,1,1,83,39.41,0,1,Evento,Sul,0
CLI01872,2023-04-18,Starter,32,4,4,4,75,43.45,2,0,Google Ads,Sudeste,0
CLI01873,2022-05-11,Enterprise,44,5,1,0,72,17.63,0,0,Google Ads,Sul,0
CLI01874,2021-11-09,Enterprise,50,1,5,4,64,37.26,1,0,LinkedIn,Sudeste,0
CLI01875,2025-10-02,Starter,3,2,7,4,19,7.2,8,1,LinkedIn,Nordeste,1
CLI01876,2025-01-26,Pro,11,1,4,2,37,13.24,4,1,Google Ads,Norte,1
CLI01877,2024-03-26,Starter,21,4,0,0,60,13.27,6,0,Inbound,Sudeste,0
CLI01878,2024-03-11,Pro,22,2,1,1,58,31.55,6,0,Google Ads,Centro-Oeste,0
CLI01879,2023-09-01,Pro,28,4,1,0,72,60.06,1,0,Evento,Norte,0
CLI01880,2024-11-21,Starter,13,2,13,6,44,1.01,26,1,LinkedIn,Norte,1
CLI01881,2024-07-25,Starter,17,1,1,0,25,7.26,2,0,Google Ads,Sul,1
CLI01882,2024-06-16,Starter,18,3,3,3,100,33.48,3,0,Inbound,Sudeste,0
CLI01883,2022-12-17,Pro,37,3,2,2,79,29.28,5,0,Google Ads,Nordeste,0
CLI01884,2025-02-26,Starter,10,4,0,0,71,29.85,2,0,Evento,Nordeste,0
CLI01885,2025-01-22,Pro,11,4,4,2,55,12.66,20,1,LinkedIn,Sul,1
CLI01886,2024-02-26,Pro,22,2,5,1,48,10.87,15,1,Inbound,Norte,1
CLI01887,2021-10-07,Pro,51,3,2,1,88,27.95,5,0,Inbound,Nordeste,0
CLI01888,2024-01-11,Pro,24,2,3,2,86,12.97,1,0,Indicação,Sudeste,0
CLI01889,2021-08-18,Starter,53,3,2,2,79,30.88,2,0,Indicação,Centro-Oeste,0
CLI01890,2024-03-19,Starter,21,2,0,0,55,13.34,26,1,Google Ads,Sudeste,1
CLI01891,2022-09-20,Enterprise,39,3,2,2,75,14.94,1,0,Indicação,Nordeste,0
CLI01892,2023-05-04,Pro,32,1,0,0,65,14.61,1,0,Google Ads,Norte,0
CLI01893,2023-04-09,Pro,33,3,3,3,74,57.11,2,0,Evento,Nordeste,0
CLI01894,2023-10-22,Starter,26,3,1,1,73,44.69,2,0,Inbound,Sudeste,0
CLI01895,2025-11-26,Starter,1,5,2,2,84,28.18,3,0,Google Ads,Sudeste,0
CLI01896,2022-02-28,Pro,46,1,1,1,67,38.41,1,1,Indicação,Nordeste,0
CLI01897,2024-10-16,Pro,14,2,0,0,92,36.35,0,0,Google Ads,Sudeste,0
CLI01898,2025-07-18,Starter,5,3,0,0,65,43.39,5,0,Inbound,Sudeste,0
CLI01899,2023-06-17,Pro,30,4,0,0,66,25.78,4,1,Inbound,Nordeste,0
CLI01900,2024-05-04,Enterprise,20,4,2,1,70,28.68,2,0,LinkedIn,Norte,0
CLI01901,2020-05-28,Starter,68,2,1,1,66,21.87,0,0,Google Ads,Sudeste,0
CLI01902,2020-10-08,Pro,63,2,0,0,64,33.45,1,0,Indicação,Norte,0
CLI01903,2021-08-03,Pro,53,5,2,0,68,10.12,1,1,Google Ads,Sul,0
CLI01904,2024-07-28,Starter,17,2,3,3,100,12.34,5,0,Google Ads,Nordeste,0
CLI01905,2021-12-22,Pro,49,1,3,2,65,14.19,0,1,Evento,Nordeste,0
CLI01906,2025-07-05,Enterprise,5,4,2,2,94,44.31,2,1,Indicação,Sudeste,0
CLI01907,2023-03-28,Enterprise,33,3,0,0,66,32.62,9,0,LinkedIn,Sudeste,0
CLI01908,2023-12-19,Enterprise,24,1,2,2,74,34.79,2,0,Inbound,Nordeste,0
CLI01909,2024-04-28,Enterprise,20,2,0,0,80,20.89,4,1,Indicação,Sul,0
CLI01910,2024-03-06,Pro,22,2,5,1,16,25.53,6,0,Indicação,Sudeste,1
CLI01911,2024-06-03,Enterprise,19,5,2,2,46,30.7,0,1,Google Ads,Nordeste,0
CLI01912,2025-11-10,Enterprise,1,3,6,2,44,13.82,6,0,Inbound,Sul,1
CLI01913,2024-11-26,Pro,13,2,5,4,53,41.55,3,1,Google Ads,Sudeste,0
CLI01914,2022-11-19,Pro,37,4,2,2,69,39.69,2,0,Indicação,Norte,0
CLI01915,2024-05-02,Pro,20,2,1,1,75,43.41,1,0,Indicação,Sul,0
CLI01916,2023-10-03,Enterprise,27,2,3,2,55,24.06,4,0,Indicação,Nordeste,0
CLI01917,2022-09-30,Pro,39,1,1,1,58,20.74,0,0,Indicação,Sudeste,0
CLI01918,2024-08-09,Pro,16,1,1,0,17,4.91,16,0,LinkedIn,Sudeste,1
CLI01919,2023-09-16,Pro,27,4,1,1,88,4.34,1,1,Google Ads,Sudeste,0
CLI01920,2022-12-04,Starter,37,1,1,1,85,37.08,1,0,Google Ads,Sudeste,0
CLI01921,2025-11-11,Starter,1,4,1,0,87,35.61,10,0,Inbound,Sul,0
CLI01922,2022-07-04,Pro,42,2,1,1,66,47.83,2,0,LinkedIn,Nordeste,0
CLI01923,2024-09-22,Starter,15,1,2,0,33,13.1,6,1,Inbound,Norte,1
CLI01924,2025-06-29,Starter,6,4,4,3,32,9.38,3,0,Google Ads,Sudeste,1
CLI01925,2023-10-12,Pro,27,2,4,4,77,29.59,1,0,Evento,Norte,0
CLI01926,2023-07-11,Pro,30,3,4,3,71,17.3,3,0,Google Ads,Norte,0
CLI01927,2022-01-22,Enterprise,47,3,1,1,68,27.75,9,0,Google Ads,Nordeste,0
CLI01928,2023-05-02,Starter,32,2,3,2,48,33.27,2,0,Google Ads,Sudeste,0
CLI01929,2024-07-19,Pro,17,4,6,6,97,28.87,2,1,Inbound,Norte,0
CLI01930,2024-01-05,Starter,24,3,1,1,98,53.6,1,0,Indicação,Norte,0
CLI01931,2024-07-12,Pro,17,1,4,1,47,5.69,9,1,Google Ads,Sudeste,1
CLI01932,2022-07-19,Starter,42,2,2,2,86,41.52,1,0,Inbound,Sudeste,0
CLI01933,2025-01-28,Enterprise,11,4,1,0,51,5.88,0,0,LinkedIn,Sudeste,0
CLI01934,2023-04-24,Pro,32,2,0,0,54,30.03,4,0,Inbound,Nordeste,0
CLI01935,2024-03-19,Starter,21,1,6,0,28,11.49,9,1,LinkedIn,Sudeste,1
CLI01936,2024-11-28,Pro,13,4,8,4,26,0.5,13,0,Google Ads,Nordeste,1
CLI01937,2021-02-15,Starter,59,3,2,1,76,21.99,2,0,Google Ads,Norte,0
CLI01938,2024-03-06,Starter,22,3,1,1,100,17.5,0,0,LinkedIn,Nordeste,0
CLI01939,2023-03-31,Starter,33,3,2,2,74,28.77,2,0,Indicação,Norte,0
CLI01940,2024-09-09,Pro,15,4,1,1,85,22.27,2,0,LinkedIn,Sul,0
CLI01941,2023-10-10,Pro,27,4,1,1,63,0.5,1,1,Inbound,Sul,0
CLI01942,2023-04-08,Pro,33,3,1,1,74,16.33,2,0,Evento,Sudeste,0
CLI01943,2023-09-15,Starter,27,1,2,1,63,26.66,5,0,Indicação,Sudeste,0
CLI01944,2024-07-25,Pro,17,2,5,4,49,9.97,32,1,Google Ads,Norte,1
CLI01945,2023-05-09,Enterprise,32,3,3,3,79,24.17,2,0,LinkedIn,Nordeste,0
CLI01946,2022-02-09,Enterprise,47,1,4,3,50,41.92,1,0,Indicação,Sul,0
CLI01947,2024-06-14,Pro,18,1,5,1,56,9.85,6,1,Google Ads,Centro-Oeste,1
CLI01948,2024-07-21,Starter,17,3,1,1,68,39.0,1,1,Evento,Sudeste,0
CLI01949,2020-12-14,Pro,61,1,0,0,70,17.21,4,0,Google Ads,Sul,0
CLI01950,2023-06-21,Starter,30,1,5,1,62,12.95,1,0,LinkedIn,Sudeste,1
CLI01951,2021-09-06,Pro,52,2,2,2,87,31.4,2,0,Indicação,Sudeste,0
CLI01952,2025-11-29,Starter,1,1,3,0,42,9.15,18,1,Google Ads,Nordeste,1
CLI01953,2024-04-29,Enterprise,20,2,1,1,75,41.66,7,1,Inbound,Centro-Oeste,0
CLI01954,2025-03-22,Pro,9,1,4,3,16,8.97,8,1,Google Ads,Norte,1
CLI01955,2025-08-01,Pro,5,3,3,2,64,31.28,6,0,Evento,Norte,0
CLI01956,2023-05-03,Starter,32,5,4,3,55,34.17,1,0,Indicação,Sudeste,0
CLI01957,2023-05-15,Pro,32,5,2,2,85,15.15,4,0,Inbound,Sudeste,0
CLI01958,2024-10-23,Starter,14,1,2,2,88,26.46,3,1,Inbound,Nordeste,0
CLI01959,2024-10-19,Pro,14,1,2,0,33,11.35,16,0,Inbound,Sudeste,1
CLI01960,2022-08-27,Pro,40,3,2,2,69,6.44,2,0,Indicação,Sudeste,0
CLI01961,2023-09-28,Starter,27,2,6,2,0,2.35,5,0,Google Ads,Sudeste,1
CLI01962,2024-07-27,Enterprise,17,2,2,1,26,18.4,7,1,Indicação,Sul,1
CLI01963,2025-04-06,Starter,8,1,3,1,23,13.15,18,0,Evento,Sul,1
CLI01964,2024-06-23,Starter,18,2,0,0,52,31.72,4,0,Google Ads,Sul,0
CLI01965,2020-02-17,Pro,71,3,3,3,77,22.12,0,0,Google Ads,Sudeste,0
CLI01966,2024-08-26,Starter,16,2,5,5,58,45.01,1,0,Google Ads,Norte,0
CLI01967,2023-05-01,Starter,32,3,0,0,87,30.03,6,0,Indicação,Sudeste,0
CLI01968,2023-03-23,Enterprise,33,2,0,0,91,28.42,5,1,LinkedIn,Nordeste,0
CLI01969,2024-03-27,Pro,21,2,4,2,14,1.65,2,0,Indicação,Sudeste,1
CLI01970,2024-07-25,Pro,17,4,3,1,76,19.45,3,1,Inbound,Sudeste,0
CLI01971,2022-09-20,Starter,39,3,2,0,71,65.22,1,0,Google Ads,Sudeste,0
CLI01972,2022-10-31,Enterprise,38,1,0,0,67,20.4,0,1,Inbound,Sudeste,0
CLI01973,2023-09-08,Pro,28,4,1,1,57,27.36,1,1,Inbound,Nordeste,0
CLI01974,2025-06-20,Enterprise,6,1,2,0,29,6.0,7,0,Google Ads,Sul,1
CLI01975,2023-10-06,Pro,27,2,2,1,67,34.31,0,0,Indicação,Centro-Oeste,0
CLI01976,2023-02-06,Starter,35,3,4,4,87,16.58,3,0,Evento,Sudeste,0
CLI01977,2024-07-02,Starter,18,1,0,0,78,20.7,1,0,Indicação,Sul,0
CLI01978,2021-03-04,Pro,58,1,1,1,93,1.8,4,1,Indicação,Sudeste,0
CLI01979,2022-10-21,Pro,38,3,1,0,64,24.63,2,1,Indicação,Norte,0
CLI01980,2025-05-11,Starter,7,1,3,0,39,10.1,4,1,LinkedIn,Centro-Oeste,1
CLI01981,2023-02-02,Pro,35,1,0,0,54,27.58,3,0,Indicação,Sudeste,0
CLI01982,2023-03-18,Pro,33,3,1,0,100,30.88,1,0,Indicação,Nordeste,0
CLI01983,2024-03-06,Enterprise,22,3,2,2,57,23.42,3,0,Evento,Sudeste,0
CLI01984,2021-05-10,Pro,56,4,1,1,90,33.41,11,0,LinkedIn,Sudeste,0
CLI01985,2024-11-03,Pro,14,2,3,2,75,33.39,2,0,Inbound,Sudeste,0
CLI01986,2024-11-10,Starter,13,3,7,5,17,12.36,3,0,Indicação,Sul,1
CLI01987,2022-12-02,Pro,37,2,1,1,76,43.1,0,0,Google Ads,Sudeste,0
CLI01988,2024-09-01,Starter,16,2,3,3,55,36.9,1,0,Google Ads,Centro-Oeste,0
CLI01989,2023-11-13,Pro,25,3,2,1,59,32.75,1,0,LinkedIn,Sudeste,0
CLI01990,2023-07-15,Pro,30,3,0,0,75,7.03,5,1,Inbound,Centro-Oeste,0
CLI01991,2022-10-25,Starter,38,3,0,0,91,32.78,2,0,Indicação,Nordeste,0
CLI01992,2024-06-20,Pro,18,1,6,4,7,9.78,13,0,LinkedIn,Nordeste,1
CLI01993,2023-12-25,Enterprise,24,1,3,3,85,39.8,1,0,LinkedIn,Sudeste,0
CLI01994,2024-10-31,Enterprise,14,2,2,2,75,21.18,2,0,Indicação,Sudeste,0
CLI01995,2025-11-19,Starter,1,1,5,1,0,14.16,12,0,LinkedIn,Sul,1
CLI01996,2024-04-02,Starter,21,2,3,2,59,28.6,2,1,Inbound,Nordeste,0
CLI01997,2023-01-13,Pro,36,1,1,0,74,48.98,3,1,Indicação,Sudeste,0
CLI01998,2023-04-21,Starter,32,5,1,1,74,42.51,2,0,Indicação,Sudeste,0
CLI01999,2021-04-01,Starter,57,2,2,2,100,49.18,1,0,Inbound,Centro-Oeste,0
CLI02000,2022-05-29,Pro,43,1,2,2,70,32.52,2,0,Inbound,Nordeste,0
CLI02001,2023-07-25,Pro,29,1,3,1,47,10.76,4,0,Inbound,Sul,1
CLI02002,2021-09-21,Starter,52,1,0,0,87,50.47,2,0,Inbound,Norte,0
CLI02003,2022-06-01,Starter,43,2,1,0,69,26.39,6,0,Inbound,Centro-Oeste,0
CLI02004,2023-06-22,Pro,30,3,2,2,70,29.28,1,0,Indicação,Sudeste,0
CLI02005,2025-07-24,Starter,5,1,6,4,29,5.84,5,0,Google Ads,Nordeste,1
CLI02006,2022-07-12,Starter,42,2,1,1,80,52.23,2,0,Inbound,Sudeste,0
CLI02007,2024-05-27,Pro,19,1,4,3,25,8.33,20,1,LinkedIn,Sul,1
CLI02008,2024-05-05,Pro,20,2,4,1,22,5.83,11,0,Indicação,Sudeste,1
CLI02009,2023-05-18,Starter,31,1,0,0,80,29.88,5,1,Inbound,Sudeste,0
CLI02010,2022-09-20,Enterprise,39,4,0,0,74,30.14,2,0,Google Ads,Centro-Oeste,0
CLI02011,2023-01-16,Enterprise,36,3,0,0,88,11.53,1,0,Indicação,Sul,0
CLI02012,2022-03-21,Pro,46,2,0,0,57,38.94,0,0,LinkedIn,Sudeste,0
CLI02013,2022-10-31,Starter,38,3,2,1,96,45.74,0,0,Indicação,Nordeste,0
CLI02014,2023-05-26,Pro,31,3,0,0,46,15.3,2,0,Indicação,Sul,0
CLI02015,2024-11-28,Starter,13,3,3,0,21,7.84,3,0,Inbound,Sudeste,1
CLI02016,2025-06-28,Starter,6,2,4,4,66,43.08,2,0,Google Ads,Nordeste,0
CLI02017,2025-01-05,Starter,12,2,1,0,94,41.45,6,0,Google Ads,Sul,0
CLI02018,2025-01-02,Starter,12,1,4,1,47,8.52,4,0,Google Ads,Sul,1
CLI02019,2025-05-13,Starter,7,2,0,0,74,49.31,6,0,Indicação,Nordeste,0
CLI02020,2023-02-21,Starter,34,3,1,1,75,45.12,0,1,Google Ads,Sul,0
CLI02021,2024-09-14,Pro,15,4,7,4,34,2.78,6,1,Indicação,Sudeste,1
CLI02022,2022-05-08,Pro,44,2,3,3,74,22.77,2,0,Indicação,Sudeste,0
CLI02023,2025-02-20,Starter,10,1,8,4,7,11.43,4,0,Google Ads,Norte,1
CLI02024,2022-05-03,Starter,44,2,2,2,82,19.44,2,0,Evento,Centro-Oeste,0
CLI02025,2024-05-03,Pro,20,5,0,0,85,32.62,1,1,Indicação,Sul,0
CLI02026,2023-01-01,Starter,36,3,0,0,48,24.47,3,1,Indicação,Sul,0
CLI02027,2023-03-01,Starter,34,3,2,2,75,41.67,1,1,Inbound,Sudeste,0
CLI02028,2024-05-13,Pro,19,1,5,3,36,7.12,20,0,LinkedIn,Nordeste,1
CLI02029,2025-11-22,Enterprise,1,1,6,2,36,11.56,7,0,Indicação,Sudeste,1
CLI02030,2024-12-25,Pro,12,3,0,0,42,32.13,1,0,LinkedIn,Sudeste,0
CLI02031,2021-10-14,Enterprise,51,2,0,0,82,18.31,2,0,Google Ads,Sudeste,0
CLI02032,2023-10-02,Pro,27,1,0,0,58,33.1,0,0,Inbound,Sudeste,0
CLI02033,2023-11-16,Pro,25,5,2,2,51,18.26,2,0,Evento,Sul,0
CLI02034,2022-12-08,Pro,37,2,0,0,85,49.48,0,0,Indicação,Sul,0
CLI02035,2021-07-22,Enterprise,54,1,1,1,52,33.25,0,0,Inbound,Nordeste,0
CLI02036,2022-02-18,Starter,47,2,1,1,81,49.98,3,0,Indicação,Sul,0
CLI02037,2021-11-06,Starter,50,3,2,2,100,27.36,5,1,Evento,Sudeste,0
CLI02038,2023-05-14,Pro,32,1,2,1,32,8.58,14,0,Evento,Sudeste,1
CLI02039,2023-01-01,Enterprise,36,2,2,2,44,17.17,2,0,Inbound,Nordeste,0
CLI02040,2024-05-06,Starter,20,1,8,2,17,9.34,22,0,Google Ads,Nordeste,1
CLI02041,2023-09-15,Starter,27,2,2,1,86,47.1,4,1,Indicação,Sudeste,0
CLI02042,2023-12-28,Starter,24,1,2,2,77,14.38,4,0,Indicação,Centro-Oeste,0
CLI02043,2022-12-19,Starter,36,2,1,0,68,49.9,2,1,Google Ads,Norte,0
CLI02044,2025-01-17,Pro,11,1,3,3,71,30.78,2,0,Inbound,Centro-Oeste,0
CLI02045,2023-06-08,Starter,31,3,0,0,73,36.87,3,0,Google Ads,Nordeste,0
CLI02046,2023-03-14,Starter,34,1,1,1,81,29.57,2,0,LinkedIn,Sudeste,0
CLI02047,2022-07-03,Pro,42,4,3,3,72,18.19,9,0,Indicação,Nordeste,0
CLI02048,2025-01-06,Pro,11,2,1,1,91,31.02,2,0,LinkedIn,Sudeste,0
CLI02049,2023-12-15,Starter,24,1,3,3,15,6.93,13,0,Inbound,Sudeste,1
CLI02050,2023-05-28,Pro,31,3,1,1,96,31.32,4,1,Google Ads,Nordeste,0
CLI02051,2022-10-10,Enterprise,39,2,3,3,78,27.15,1,0,Google Ads,Centro-Oeste,0
CLI02052,2022-09-08,Starter,40,2,2,2,73,20.66,1,1,LinkedIn,Sudeste,0
CLI02053,2024-03-08,Pro,22,3,2,2,89,46.04,2,0,Inbound,Sudeste,0
CLI02054,2021-08-22,Starter,53,1,0,0,73,25.3,0,0,Indicação,Sudeste,0
CLI02055,2024-02-07,Pro,23,1,2,1,46,7.13,10,1,Evento,Sul,1
CLI02056,2025-11-30,Pro,1,1,8,3,21,8.43,18,0,Google Ads,Sudeste,1
CLI02057,2023-03-14,Enterprise,34,3,4,4,69,40.59,6,1,Inbound,Sudeste,0
CLI02058,2023-10-29,Enterprise,26,1,1,0,35,5.58,7,1,Indicação,Norte,1
CLI02059,2025-09-17,Starter,3,2,6,1,45,12.52,5,0,Evento,Centro-Oeste,1
CLI02060,2023-10-17,Starter,26,1,1,1,63,38.12,4,0,Indicação,Sul,0
CLI02061,2024-09-08,Pro,15,1,2,0,28,10.94,7,0,LinkedIn,Sudeste,1
CLI02062,2025-06-19,Starter,6,3,3,3,37,14.97,2,1,Inbound,Sul,1
CLI02063,2023-08-15,Enterprise,28,2,1,1,75,34.21,1,1,Indicação,Sudeste,0
CLI02064,2024-04-02,Starter,21,4,4,1,41,4.4,5,0,Google Ads,Sudeste,1
CLI02065,2023-11-05,Starter,26,2,3,3,63,41.16,2,0,Google Ads,Sudeste,0
CLI02066,2024-01-01,Pro,24,3,4,1,54,4.91,7,0,Google Ads,Sudeste,1
CLI02067,2024-12-01,Starter,13,1,5,1,42,9.61,12,0,LinkedIn,Centro-Oeste,1
CLI02068,2023-05-20,Starter,31,3,2,1,73,32.02,6,0,Google Ads,Sudeste,0
CLI02069,2022-04-25,Pro,44,1,2,1,76,24.76,0,0,Inbound,Sudeste,0
CLI02070,2023-05-14,Starter,32,4,0,0,89,39.23,0,0,Google Ads,Norte,0
CLI02071,2023-12-09,Starter,25,3,0,0,57,12.91,5,0,Inbound,Nordeste,0
CLI02072,2025-07-17,Pro,5,2,6,2,26,5.25,4,0,LinkedIn,Sudeste,1
CLI02073,2023-07-12,Enterprise,30,1,0,0,92,27.12,3,0,Inbound,Centro-Oeste,0
CLI02074,2023-04-12,Starter,33,3,3,3,75,32.74,3,0,Indicação,Sudeste,0
CLI02075,2024-04-06,Pro,21,2,0,0,70,30.63,5,0,Inbound,Sudeste,0
CLI02076,2023-10-03,Starter,27,3,3,2,37,8.82,11,1,Indicação,Sul,1
CLI02077,2023-07-15,Pro,30,3,3,3,96,18.41,2,0,Indicação,Norte,0
CLI02078,2025-01-16,Starter,11,3,5,3,59,0.5,4,0,LinkedIn,Sudeste,1
CLI02079,2022-07-13,Pro,42,2,1,1,93,41.75,6,1,Google Ads,Sudeste,0
CLI02080,2024-05-08,Pro,20,4,4,4,67,31.58,2,0,Indicação,Sul,0
CLI02081,2023-03-27,Starter,33,1,0,0,78,51.35,1,0,Inbound,Norte,0
CLI02082,2023-07-23,Pro,29,2,0,0,53,32.91,0,0,Google Ads,Centro-Oeste,0
CLI02083,2024-08-12,Starter,16,2,2,1,14,0.5,11,1,Inbound,Centro-Oeste,1
CLI02084,2025-02-10,Pro,10,3,1,1,88,32.42,2,0,Indicação,Nordeste,0
CLI02085,2023-08-31,Pro,28,4,4,4,74,58.71,0,0,Indicação,Sudeste,0
CLI02086,2022-04-05,Starter,45,1,1,1,84,16.81,2,0,Google Ads,Sul,0
CLI02087,2022-05-29,Enterprise,43,2,1,1,64,25.25,10,0,Indicação,Nordeste,0
CLI02088,2024-01-24,Starter,23,2,2,1,85,19.0,2,0,Google Ads,Sudeste,0
CLI02089,2025-01-18,Pro,11,1,7,3,33,18.57,20,1,Inbound,Sudeste,1
CLI02090,2022-05-26,Enterprise,43,1,2,1,80,28.1,2,0,Inbound,Nordeste,0
CLI02091,2022-08-14,Starter,41,2,3,3,100,33.42,1,0,Inbound,Sul,0
CLI02092,2024-03-20,Pro,21,2,1,1,80,26.61,0,0,Evento,Sudeste,0
CLI02093,2025-11-10,Starter,1,2,2,0,25,10.86,8,1,Google Ads,Nordeste,1
CLI02094,2022-10-07,Pro,39,2,2,2,60,43.64,2,0,Evento,Sudeste,0
CLI02095,2024-03-13,Pro,21,1,2,2,58,41.48,1,1,Evento,Sudeste,0
CLI02096,2021-11-08,Starter,50,1,3,3,67,18.22,10,0,Inbound,Sudeste,0
CLI02097,2021-04-05,Pro,57,1,0,0,71,30.48,3,0,Evento,Sudeste,0
CLI02098,2024-04-07,Starter,21,1,1,1,44,23.57,1,0,LinkedIn,Centro-Oeste,0
CLI02099,2025-06-16,Starter,6,1,4,2,80,16.97,6,0,Google Ads,Nordeste,1
CLI02100,2022-06-27,Pro,42,3,1,1,61,45.19,0,0,Inbound,Sul,0
CLI02101,2024-05-13,Enterprise,19,2,2,1,51,43.88,1,0,Evento,Nordeste,0
CLI02102,2020-01-17,Pro,72,2,1,0,47,52.39,2,0,Inbound,Sul,0
CLI02103,2021-02-08,Pro,59,2,2,2,69,17.2,4,0,Inbound,Sudeste,0
CLI02104,2023-07-26,Pro,29,1,2,1,36,11.64,10,1,Google Ads,Sudeste,1
CLI02105,2024-08-10,Starter,16,3,4,2,11,19.45,1,1,Google Ads,Sudeste,1
CLI02106,2025-11-21,Starter,1,3,2,1,72,47.05,3,0,Inbound,Norte,0
CLI02107,2024-01-19,Starter,23,3,2,2,76,26.55,6,0,Google Ads,Norte,0
CLI02108,2024-04-13,Pro,20,2,2,2,80,48.09,1,0,Inbound,Sul,0
CLI02109,2024-10-26,Pro,14,1,2,2,64,39.67,2,1,Indicação,Sudeste,0
CLI02110,2024-12-12,Enterprise,12,1,2,1,62,19.87,1,1,LinkedIn,Norte,0
CLI02111,2025-08-30,Starter,4,2,5,3,32,7.87,22,0,Google Ads,Sudeste,1
CLI02112,2024-01-12,Enterprise,23,2,1,1,59,40.8,5,1,LinkedIn,Sudeste,0
CLI02113,2022-09-14,Enterprise,40,1,1,1,98,16.29,1,1,Indicação,Nordeste,0
CLI02114,2023-08-22,Pro,28,3,1,1,75,38.69,4,0,Indicação,Sudeste,0
CLI02115,2025-06-14,Starter,6,1,1,1,68,39.22,5,0,Inbound,Nordeste,0
CLI02116,2021-07-06,Enterprise,54,1,1,1,54,18.89,7,0,Google Ads,Centro-Oeste,0
CLI02117,2022-02-13,Pro,47,2,1,1,72,24.39,1,0,Indicação,Nordeste,0
CLI02118,2024-03-29,Starter,21,1,2,0,26,6.48,7,1,Google Ads,Sul,1
CLI02119,2025-02-11,Starter,10,2,2,2,10,12.16,8,1,Indicação,Sul,1
CLI02120,2024-11-29,Starter,13,1,2,2,63,10.95,18,1,Google Ads,Centro-Oeste,1
CLI02121,2024-04-05,Starter,21,2,9,2,21,20.2,12,0,LinkedIn,Nordeste,1
CLI02122,2025-02-16,Starter,10,2,7,5,19,7.2,27,1,LinkedIn,Sul,1
CLI02123,2024-03-14,Enterprise,21,3,3,1,16,11.18,2,1,Evento,Norte,1
